Source,Target,Type,ID,Label,Weight
Rex Stewart,Jimmy Hamilton,Directed,679,CH,1
Rex Stewart,Junior Raglin,Directed,677,CH,1
Rex Stewart,Johnny Hodges,Directed,668,CH,1
Rex Stewart,Sonny Greer,Directed,669,CH,1
Rex Stewart,Duke Ellington,Directed,675,CH,1
Rex Stewart,Tricky Sam Nanton,Directed,670,CH,1
Rex Stewart,Billy Strayhorn,Directed,671,CH,1
Rex Stewart,Juan Tizol,Directed,672,CH,1
Rex Stewart,Otto Hardwick,Directed,676,CH,1
Rex Stewart,Cat Anderson,Directed,681,CH,1
Rex Stewart,Ben Webster,Directed,673,CH,1
Rex Stewart,Louie Bellson,Directed,8018,LJ,1
Rex Stewart,Roy Eldridge,Directed,8017,LJ,1
Juan Tizol,Al Hibbler,Directed,3243,CH,1
Juan Tizol,Lawrence Brown,Directed,3230,CH,1
Juan Tizol,Ray Nance,Directed,3236,CH,1
Juan Tizol,Harry Carney,Directed,3241,CH,1
Juan Tizol,Jimmy Hamilton,Directed,3242,CH,1
Juan Tizol,Junior Raglin,Directed,3239,CH,1
Juan Tizol,Johnny Hodges,Directed,3231,CH,1
Juan Tizol,Sonny Greer,Directed,3232,CH,1
Juan Tizol,Duke Ellington,Directed,3237,CH,1
Juan Tizol,Tricky Sam Nanton,Directed,3233,CH,1
Juan Tizol,Billy Strayhorn,Directed,3234,CH,1
Juan Tizol,Rex Stewart,Directed,3240,CH,1
Juan Tizol,Otto Hardwick,Directed,3238,CH,1
Juan Tizol,Ben Webster,Directed,3235,CH,1
Juan Tizol,Louie Bellson,Directed,9594,LJ,1
Otto Hardwick,Al Hibbler,Directed,6020,CH,1
Otto Hardwick,Lawrence Brown,Directed,6007,CH,1
Otto Hardwick,Ray Nance,Directed,6014,CH,1
Otto Hardwick,Harry Carney,Directed,6018,CH,1
Otto Hardwick,Jimmy Hamilton,Directed,6019,CH,1
Otto Hardwick,Junior Raglin,Directed,6016,CH,1
Otto Hardwick,Johnny Hodges,Directed,6008,CH,1
Otto Hardwick,Oscar Pettiford,Directed,6022,CH,1
Otto Hardwick,Sonny Greer,Directed,6009,CH,1
Otto Hardwick,Duke Ellington,Directed,6015,CH,1
Otto Hardwick,Tricky Sam Nanton,Directed,6010,CH,1
Otto Hardwick,Billy Strayhorn,Directed,6011,CH,1
Otto Hardwick,Rex Stewart,Directed,6017,CH,1
Otto Hardwick,Juan Tizol,Directed,6012,CH,1
Otto Hardwick,Cat Anderson,Directed,6021,CH,1
Otto Hardwick,Joya Sherrill,Directed,6023,CH,1
Otto Hardwick,Ben Webster,Directed,6013,CH,1
Otto Hardwick,Billy Taylor,Directed,9132,LJ,1
Otto Hardwick,Oscar Peterson,Directed,9131,LJ,1
Cat Anderson,Al Hibbler,Directed,4300,CH,1
Cat Anderson,Lawrence Brown,Directed,4293,CH,1
Cat Anderson,Ray Nance,Directed,4301,CH,1
Cat Anderson,Harry Carney,Directed,4291,CH,1
Cat Anderson,Jimmy Hamilton,Directed,4292,CH,1
Cat Anderson,Junior Raglin,Directed,4295,CH,1
Cat Anderson,Johnny Hodges,Directed,4299,CH,1
Cat Anderson,Oscar Pettiford,Directed,4303,CH,1
Cat Anderson,Sonny Greer,Directed,4302,CH,1
Cat Anderson,Duke Ellington,Directed,4294,CH,1
Cat Anderson,Tricky Sam Nanton,Directed,4290,CH,1
Cat Anderson,Billy Strayhorn,Directed,4296,CH,1
Cat Anderson,Rex Stewart,Directed,4298,CH,1
Cat Anderson,Otto Hardwick,Directed,4297,CH,1
Cat Anderson,Joya Sherrill,Directed,4304,CH,1
Cat Anderson,Oscar Peterson,Directed,9137,LJ,1
Cat Anderson,Roy Haynes,Directed,9134,LJ,1
Cat Anderson,Louie Bellson,Directed,9136,LJ,1
Cat Anderson,Bill Berry,Directed,9135,LJ,1
Joya Sherrill,Al Hibbler,Directed,4407,CH,1
Joya Sherrill,Lawrence Brown,Directed,4402,CH,1
Joya Sherrill,Harry Carney,Directed,4405,CH,1
Joya Sherrill,Jimmy Hamilton,Directed,4403,CH,1
Joya Sherrill,Johnny Hodges,Directed,4404,CH,1
Joya Sherrill,Oscar Pettiford,Directed,4411,CH,1
Joya Sherrill,Sonny Greer,Directed,4410,CH,1
Joya Sherrill,Duke Ellington,Directed,4409,CH,1
Joya Sherrill,Otto Hardwick,Directed,4408,CH,1
Joya Sherrill,Cat Anderson,Directed,4406,CH,1
Joya Sherrill,Louie Bellson,Directed,9731,LJ,1
Ben Webster,Al Hibbler,Directed,1798,CH,1
Ben Webster,Lawrence Brown,Directed,1764,CH,1
Ben Webster,Ray Nance,Directed,1770,CH,1
Ben Webster,Harry Carney,Directed,1775,CH,1
Ben Webster,Jimmy Hamilton,Directed,1799,CH,1
Ben Webster,Junior Raglin,Directed,1773,CH,1
Ben Webster,Johnny Hodges,Directed,1765,CH,1
Ben Webster,Tyree Glenn,Directed,1800,CH,1
Ben Webster,Oscar Pettiford,Directed,1782,CH,1
Ben Webster,Sonny Greer,Directed,1766,CH,1
Ben Webster,Duke Ellington,Directed,1771,CH,1
Ben Webster,Tricky Sam Nanton,Directed,1767,CH,1
Ben Webster,Billy Strayhorn,Directed,1768,CH,1
Ben Webster,Rex Stewart,Directed,1774,CH,1
Ben Webster,Juan Tizol,Directed,1769,CH,1
Ben Webster,Otto Hardwick,Directed,1772,CH,1
Ben Webster,Lester Young,Directed,1762,CH,1
Ben Webster,Ella Fitzgerald,Directed,1760,CH,1
Ben Webster,J. C. Heard,Directed,1757,CH,1
Ben Webster,Count Basie,Directed,1779,CH,1
Ben Webster,Dizzy Gillespie,Directed,1797,CH,1
Ben Webster,Thelma Carpenter,Directed,1790,CH,1
Ben Webster,Jimmy Rushing,Directed,1778,CH,1
Ben Webster,Milt Hinton,Directed,8062,LJ,1
Ben Webster,Billie Holiday,Directed,1786,CH,1
Ben Webster,Gene Krupa,Directed,1763,CH,1
Ben Webster,Flip Phillips,Directed,1761,CH,1
Ben Webster,Ray Brown,Directed,1754,CH,1
Ben Webster,Hazel Scott,Directed,1785,CH,1
Ben Webster,Hot Lips Page,Directed,1776,CH,1
Ben Webster,Mildred Bailey,Directed,1777,CH,1
Ben Webster,Ralph Cooper,Directed,1780,CH,1
Ben Webster,Erskine Hawkins,Directed,1781,CH,1
Ben Webster,Josh White,Directed,1783,CH,1
Ben Webster,Teddy Wilson,Directed,1784,CH,1
Ben Webster,Trummy Young,Directed,1787,CH,1
Ben Webster,Pops Foster,Directed,1788,CH,1
Ben Webster,Sid Catlett,Directed,1789,CH,1
Ben Webster,Cozy Cole,Directed,1792,CH,1
Ben Webster,Charlie Shavers,Directed,1755,CH,1
Ben Webster,Billy Taylor,Directed,8055,LJ,1
Ben Webster,Buddy Rich,Directed,1796,CH,1
Ben Webster,Roy Eldridge,Directed,1759,CH,1
Ben Webster,Herb Ellis,Directed,1756,CH,1
Ben Webster,Benny Carter,Directed,1758,CH,1
Ben Webster,Buddy DeFranco,Directed,1794,CH,1
Ben Webster,Don Abney,Directed,1795,CH,1
Ben Webster,John Levy,Directed,8050,LJ,1
Ben Webster,Clark Terry,Directed,8053,LJ,1
Ben Webster,Danny Barker,Directed,8059,LJ,1
Ben Webster,Buster Williams,Directed,8052,LJ,1
Ben Webster,Stanley Kay,Directed,8065,LJ,1
Ben Webster,Red Holloway,Directed,8061,LJ,1
Ben Webster,Toshiko Akiyoshi,Directed,8056,LJ,1
Ben Webster,Mona Hinton,Directed,8060,LJ,1
Ben Webster,Delfeayo Marsalis,Directed,8063,LJ,1
Ben Webster,Charles Davis,Directed,8058,LJ,1
Ben Webster,Vi Redd,Directed,8054,LJ,1
Ben Webster,David Murray,Directed,8066,LJ,1
Jo Jones,Lester Young,Directed,21,CH,1
Jo Jones,John Lewis,Directed,22,CH,1
Jo Jones,John Collins,Directed,23,CH,1
Jo Jones,Jimmy Jones,Directed,24,CH,1
Jo Jones,Shadow Wilson,Directed,25,CH,1
Jo Jones,Sarah Vaughan,Directed,26,CH,1
Jo Jones,Erroll Garner,Directed,27,CH,1
Jo Jones,Cootie Williams,Directed,28,CH,1
Jo Jones,Ella Fitzgerald,Directed,29,CH,1
Jo Jones,Ed Sullivan,Directed,30,CH,1
Jo Jones,Earl Bostic,Directed,31,CH,1
Jo Jones,J. C. Heard,Directed,32,CH,1
Jo Jones,Count Basie,Directed,33,CH,1
Jo Jones,Slam Stewart,Directed,34,CH,1
Jo Jones,Walter Page,Directed,35,CH,1
Jo Jones,Arnett Cobb,Directed,36,CH,1
Jo Jones,Dizzy Gillespie,Directed,37,CH,1
Jo Jones,Lionel Hampton,Directed,38,CH,1
Jo Jones,Thelma Carpenter,Directed,39,CH,1
Jo Jones,Billy Eckstine,Directed,40,CH,1
Jo Jones,Dickie Wells,Directed,41,CH,1
Jo Jones,Freddie Green,Directed,42,CH,1
Jo Jones,Herschel Evans,Directed,43,CH,1
Jo Jones,Sweets Edison,Directed,44,CH,1
Jo Jones,Buck Clayton,Directed,45,CH,1
Jo Jones,Jimmy Rushing,Directed,46,CH,1
Jo Jones,Helen Humes,Directed,47,CH,1
Jo Jones,Earl Warren,Directed,48,CH,1
Jo Jones,Meade Lux Lewis,Directed,49,CH,1
Jo Jones,Eddie Durham,Directed,50,CH,1
Jo Jones,Pete Johnson,Directed,51,CH,1
Jo Jones,Ed Lewis,Directed,52,CH,1
Jo Jones,Joe Turner,Directed,53,CH,1
Jo Jones,Shad Collins,Directed,54,CH,1
Jo Jones,Benny Morton,Directed,55,CH,1
Jo Jones,Dan Minor,Directed,56,CH,1
Jo Jones,Sidney Bechet,Directed,57,CH,1
Jo Jones,James P. Johnson,Directed,58,CH,1
Jo Jones,Billie Holiday,Directed,60,CH,1
Jo Jones,Urbie Green,Directed,61,CH,1
Jo Jones,Gene Krupa,Directed,62,CH,1
Jo Jones,Tony Scott,Directed,63,CH,1
Jo Jones,Mel Powell,Directed,64,CH,1
Jo Jones,Gerry Mulligan,Directed,65,CH,1
Jo Jones,Steve Allen,Directed,66,CH,1
Jo Jones,Flip Phillips,Directed,67,CH,1
Jo Jones,Hank Jones,Directed,68,CH,1
Jo Jones,Ray Brown,Directed,69,CH,1
Jo Jones,Illinois Jacquet,Directed,70,CH,1
Jo Jones,Howard McGhee,Directed,71,CH,1
Jo Jones,Charlie Christian,Directed,72,CH,1
Jo Jones,Artie Bernstein,Directed,73,CH,1
Jo Jones,Fletcher Henderson,Directed,74,CH,1
Jo Jones,Benny Goodman,Directed,75,CH,1
Jo Jones,Mary Lou Williams,Directed,8749,LJ,1
Jo Jones,Billy Taylor,Directed,8745,LJ,1
Jo Jones,Roy Haynes,Directed,8748,LJ,1
Jo Jones,Louie Bellson,Directed,8739,LJ,1
Jo Jones,Clark Terry,Directed,8743,LJ,1
Jo Jones,Buddy Tate,Directed,8740,LJ,1
Jo Jones,Danny Barker,Directed,8741,LJ,1
Jo Jones,Buster Williams,Directed,8742,LJ,1
Jo Jones,Stanley Kay,Directed,8744,LJ,1
Jo Jones,Abbey Lincoln,Directed,8738,LJ,1
Jo Jones,Gerald Wiggins,Directed,8746,LJ,1
Lester Young,Harry Carney,Directed,2466,CH,1
Lester Young,Johnny Hodges,Directed,2473,CH,1
Lester Young,Ben Webster,Directed,2402,CH,1
Lester Young,Jo Jones,Directed,2431,CH,1
Lester Young,John Lewis,Directed,2422,CH,1
Lester Young,John Collins,Directed,2405,CH,1
Lester Young,Jimmy Jones,Directed,2424,CH,1
Lester Young,Shadow Wilson,Directed,2430,CH,1
Lester Young,Sarah Vaughan,Directed,2420,CH,1
Lester Young,Erroll Garner,Directed,2432,CH,1
Lester Young,Cootie Williams,Directed,2474,CH,1
Lester Young,Ella Fitzgerald,Directed,2399,CH,1
Lester Young,J. C. Heard,Directed,2396,CH,1
Lester Young,Count Basie,Directed,2419,CH,1
Lester Young,Slam Stewart,Directed,2408,CH,1
Lester Young,Walter Page,Directed,2454,CH,1
Lester Young,Dizzy Gillespie,Directed,2409,CH,1
Lester Young,Billy Eckstine,Directed,2479,CH,1
Lester Young,Dickie Wells,Directed,2447,CH,1
Lester Young,Freddie Green,Directed,2448,CH,1
Lester Young,Herschel Evans,Directed,2449,CH,1
Lester Young,Sweets Edison,Directed,2450,CH,1
Lester Young,Buck Clayton,Directed,2404,CH,1
Lester Young,Jimmy Rushing,Directed,2451,CH,1
Lester Young,Helen Humes,Directed,2452,CH,1
Lester Young,Earl Warren,Directed,2453,CH,1
Lester Young,Meade Lux Lewis,Directed,2412,CH,1
Lester Young,Eddie Durham,Directed,2455,CH,1
Lester Young,Pete Johnson,Directed,2456,CH,1
Lester Young,Ed Lewis,Directed,2457,CH,1
Lester Young,Joe Turner,Directed,2458,CH,1
Lester Young,Shad Collins,Directed,2459,CH,1
Lester Young,Benny Morton,Directed,2460,CH,1
Lester Young,Dan Minor,Directed,2461,CH,1
Lester Young,Sidney Bechet,Directed,2462,CH,1
Lester Young,James P. Johnson,Directed,2463,CH,1
Lester Young,Milt Hinton,Directed,2490,CH,1
Lester Young,Billie Holiday,Directed,2403,CH,1
Lester Young,Gene Krupa,Directed,2401,CH,1
Lester Young,Flip Phillips,Directed,2400,CH,1
Lester Young,Hank Jones,Directed,2413,CH,1
Lester Young,Ray Brown,Directed,2393,CH,1
Lester Young,Illinois Jacquet,Directed,2411,CH,1
Lester Young,Charlie Christian,Directed,2475,CH,1
Lester Young,Artie Bernstein,Directed,2476,CH,1
Lester Young,Fletcher Henderson,Directed,2477,CH,1
Lester Young,Benny Goodman,Directed,2469,CH,1
Lester Young,Hazel Scott,Directed,2500,CH,1
Lester Young,Erskine Hawkins,Directed,2478,CH,1
Lester Young,Teddy Wilson,Directed,2467,CH,1
Lester Young,Trummy Young,Directed,2445,CH,1
Lester Young,Edmond Hall,Directed,2444,CH,1
Lester Young,Lena Horne,Directed,2497,CH,1
Lester Young,Charlie Shavers,Directed,2394,CH,1
Lester Young,Horace Silver,Directed,2486,CH,1
Lester Young,Thelonious Monk,Directed,2487,CH,1
Lester Young,Lucky Thompson,Directed,2488,CH,1
Lester Young,Lee Konitz,Directed,2491,CH,1
Lester Young,Stan Getz,Directed,2433,CH,1
Lester Young,Wynton Kelly,Directed,2492,CH,1
Lester Young,Art Blakey,Directed,2493,CH,1
Lester Young,Herb Jeffries,Directed,2494,CH,1
Lester Young,Sahib Shihab,Directed,2495,CH,1
Lester Young,Timmie Rogers,Directed,2496,CH,1
Lester Young,Gigi Gryce,Directed,2498,CH,1
Lester Young,Charles Mingus,Directed,2499,CH,1
Lester Young,Dinah Washington,Directed,2480,CH,1
Lester Young,Pearl Bailey,Directed,2502,CH,1
Lester Young,Barry Ulanov,Directed,2503,CH,1
Lester Young,Sammy Davis Jr,Directed,2504,CH,1
Lester Young,Kenny Clarke,Directed,2417,CH,1
Lester Young,Lennie Tristano,Directed,2505,CH,1
Lester Young,Tommy Potter,Directed,2484,CH,1
Lester Young,Charlie Parker,Directed,2415,CH,1
Lester Young,Al Haig,Directed,2485,CH,1
Lester Young,Coleman Hawkins,Directed,2406,CH,1
Lester Young,Buddy Rich,Directed,2407,CH,1
Lester Young,Percy Heath,Directed,2428,CH,1
Lester Young,Gus Johnson,Directed,2416,CH,1
Lester Young,Joe Benjamin,Directed,2418,CH,1
Lester Young,Frank Foster,Directed,2423,CH,1
Lester Young,Frank Wess,Directed,2425,CH,1
Lester Young,Joe Newman,Directed,2427,CH,1
Lester Young,Henry Coker,Directed,2429,CH,1
Lester Young,Bob Haggart,Directed,8542,LJ,1
Lester Young,Bobby Hackett,Directed,2464,CH,1
Lester Young,Herb Ellis,Directed,2395,CH,1
Lester Young,Benny Carter,Directed,2397,CH,1
Lester Young,Max Roach,Directed,2442,CH,1
Lester Young,George Shearing,Directed,2434,CH,1
Lester Young,Harry Belafonte,Directed,2483,CH,1
Lester Young,Wynonie Harris,Directed,2481,CH,1
Lester Young,Buddy Johnson,Directed,2482,CH,1
Lester Young,Chris Griffin,Directed,2465,CH,1
Lester Young,Allan Reuss,Directed,2468,CH,1
Lester Young,Ziggy Elman,Directed,2470,CH,1
Lester Young,Harry James,Directed,2472,CH,1
Lester Young,Al McKibbon,Directed,2410,CH,1
Lester Young,Charlie Ventura,Directed,2435,CH,1
Lester Young,Barney Kessel,Directed,2414,CH,1
Lester Young,Mary Ford,Directed,2436,CH,1
Lester Young,Harold Land,Directed,2437,CH,1
Lester Young,Bill Haley,Directed,2438,CH,1
Lester Young,Clifford Brown,Directed,2439,CH,1
Lester Young,Les Paul,Directed,2440,CH,1
Lester Young,Richie Powell,Directed,2441,CH,1
Lester Young,George Morrow,Directed,2443,CH,1
Lester Young,Clark Terry,Directed,8545,LJ,1
Lester Young,Buddy Tate,Directed,8548,LJ,1
Lester Young,Jimmy Lewis,Directed,8538,LJ,1
Lester Young,Danny Barker,Directed,8550,LJ,1
Lester Young,Annie Ross,Directed,8557,LJ,1
Lester Young,Jimmy Scott,Directed,8560,LJ,1
Lester Young,Stanley Kay,Directed,8543,LJ,1
Lester Young,Red Holloway,Directed,8558,LJ,1
Lester Young,Harold Ousley,Directed,8555,LJ,1
Lester Young,Joe Williams,Directed,8552,LJ,1
Lester Young,Charles Davis,Directed,8546,LJ,1
Lester Young,Sam Rivers,Directed,8540,LJ,1
Lester Young,Vi Redd,Directed,8539,LJ,1
Lester Young,Phil Woods,Directed,8556,LJ,1
Lester Young,Melba Liston,Directed,8551,LJ,1
John Lewis,Jo Jones,Directed,4926,CH,1
John Lewis,Lester Young,Directed,4912,CH,1
John Lewis,John Collins,Directed,4924,CH,1
John Lewis,Jimmy Jones,Directed,4918,CH,1
John Lewis,Shadow Wilson,Directed,4925,CH,1
John Lewis,Sarah Vaughan,Directed,4915,CH,1
John Lewis,Erroll Garner,Directed,4927,CH,1
John Lewis,Count Basie,Directed,4914,CH,1
John Lewis,Billie Holiday,Directed,4913,CH,1
John Lewis,Roy Haynes,Directed,4920,CH,1
John Lewis,Kenny Clarke,Directed,4910,CH,1
John Lewis,Percy Heath,Directed,4922,CH,1
John Lewis,Gus Johnson,Directed,4909,CH,1
John Lewis,Joe Benjamin,Directed,4911,CH,1
John Lewis,Benny Powell,Directed,4916,CH,1
John Lewis,Frank Foster,Directed,4917,CH,1
John Lewis,Frank Wess,Directed,4919,CH,1
John Lewis,Joe Newman,Directed,4921,CH,1
John Lewis,Henry Coker,Directed,4923,CH,1
John Lewis,Danny Barker,Directed,9639,LJ,1
John Lewis,Annie Ross,Directed,9640,LJ,1
John Lewis,Toshiko Akiyoshi,Directed,9641,LJ,1
John Lewis,Nancy Wilson,Directed,9638,LJ,1
John Collins,Jo Jones,Directed,1097,CH,1
John Collins,Lester Young,Directed,1083,CH,1
John Collins,John Lewis,Directed,1093,CH,1
John Collins,Jimmy Jones,Directed,1094,CH,1
John Collins,Shadow Wilson,Directed,1095,CH,1
John Collins,Sarah Vaughan,Directed,1096,CH,1
John Collins,Erroll Garner,Directed,1098,CH,1
John Collins,J. C. Heard,Directed,1091,CH,1
John Collins,Slam Stewart,Directed,1087,CH,1
John Collins,Dizzy Gillespie,Directed,1088,CH,1
John Collins,Buck Clayton,Directed,1082,CH,1
John Collins,Meade Lux Lewis,Directed,1092,CH,1
John Collins,Billie Holiday,Directed,1081,CH,1
John Collins,Ray Brown,Directed,1085,CH,1
John Collins,Illinois Jacquet,Directed,1090,CH,1
John Collins,Trummy Young,Directed,1100,CH,1
John Collins,Mary Lou Williams,Directed,1101,CH,1
John Collins,Edmond Hall,Directed,1099,CH,1
John Collins,Coleman Hawkins,Directed,1084,CH,1
John Collins,Buddy Rich,Directed,1086,CH,1
John Collins,John Levy,Directed,8265,LJ,1
John Collins,Al McKibbon,Directed,1089,CH,1
Jimmy Jones,Jo Jones,Directed,432,CH,1
Jimmy Jones,Lester Young,Directed,418,CH,1
Jimmy Jones,John Lewis,Directed,423,CH,1
Jimmy Jones,John Collins,Directed,430,CH,1
Jimmy Jones,Shadow Wilson,Directed,431,CH,1
Jimmy Jones,Sarah Vaughan,Directed,421,CH,1
Jimmy Jones,Erroll Garner,Directed,433,CH,1
Jimmy Jones,Count Basie,Directed,420,CH,1
Jimmy Jones,Milt Hinton,Directed,8512,LJ,1
Jimmy Jones,Billie Holiday,Directed,419,CH,1
Jimmy Jones,Roy Haynes,Directed,426,CH,1
Jimmy Jones,Kenny Clarke,Directed,416,CH,1
Jimmy Jones,Percy Heath,Directed,428,CH,1
Jimmy Jones,Gus Johnson,Directed,415,CH,1
Jimmy Jones,Joe Benjamin,Directed,417,CH,1
Jimmy Jones,Benny Powell,Directed,422,CH,1
Jimmy Jones,Frank Foster,Directed,424,CH,1
Jimmy Jones,Frank Wess,Directed,425,CH,1
Jimmy Jones,Joe Newman,Directed,427,CH,1
Jimmy Jones,Henry Coker,Directed,429,CH,1
Jimmy Jones,John Levy,Directed,8511,LJ,1
Jimmy Jones,Clark Terry,Directed,8513,LJ,1
Jimmy Jones,Joe Williams,Directed,8514,LJ,1
Jimmy Jones,Nancy Wilson,Directed,8515,LJ,1
Shadow Wilson,Jo Jones,Directed,824,CH,1
Shadow Wilson,Lester Young,Directed,819,CH,1
Shadow Wilson,John Lewis,Directed,820,CH,1
Shadow Wilson,John Collins,Directed,821,CH,1
Shadow Wilson,Jimmy Jones,Directed,822,CH,1
Shadow Wilson,Sarah Vaughan,Directed,823,CH,1
Shadow Wilson,Erroll Garner,Directed,825,CH,1
Shadow Wilson,Ella Fitzgerald,Directed,818,CH,1
Shadow Wilson,Illinois Jacquet,Directed,817,CH,1
Shadow Wilson,Roy Haynes,Directed,9691,LJ,1
Shadow Wilson,Louie Bellson,Directed,9690,LJ,1
Shadow Wilson,Joe Newman,Directed,816,CH,1
Shadow Wilson,Stanley Kay,Directed,9692,LJ,1
Sarah Vaughan,Duke Ellington,Directed,5114,CH,1
Sarah Vaughan,Billy Strayhorn,Directed,5135,CH,1
Sarah Vaughan,Jo Jones,Directed,5122,CH,1
Sarah Vaughan,Lester Young,Directed,5103,CH,1
Sarah Vaughan,John Lewis,Directed,5107,CH,1
Sarah Vaughan,John Collins,Directed,5120,CH,1
Sarah Vaughan,Jimmy Jones,Directed,5109,CH,1
Sarah Vaughan,Shadow Wilson,Directed,5121,CH,1
Sarah Vaughan,Erroll Garner,Directed,5123,CH,1
Sarah Vaughan,Earl Bostic,Directed,5132,CH,1
Sarah Vaughan,J. C. Heard,Directed,5131,CH,1
Sarah Vaughan,Count Basie,Directed,5105,CH,1
Sarah Vaughan,Dizzy Gillespie,Directed,5119,CH,1
Sarah Vaughan,Buck Clayton,Directed,5127,CH,1
Sarah Vaughan,Meade Lux Lewis,Directed,5130,CH,1
Sarah Vaughan,Billie Holiday,Directed,5104,CH,1
Sarah Vaughan,Gene Krupa,Directed,5126,CH,1
Sarah Vaughan,Illinois Jacquet,Directed,5124,CH,1
Sarah Vaughan,Hazel Scott,Directed,5154,CH,1
Sarah Vaughan,Lena Horne,Directed,5149,CH,1
Sarah Vaughan,Charlie Shavers,Directed,5150,CH,1
Sarah Vaughan,Horace Silver,Directed,5139,CH,1
Sarah Vaughan,Thelonious Monk,Directed,5140,CH,1
Sarah Vaughan,Lucky Thompson,Directed,5141,CH,1
Sarah Vaughan,Billy Taylor,Directed,5142,CH,1
Sarah Vaughan,Lee Konitz,Directed,5096,CH,1
Sarah Vaughan,Stan Getz,Directed,5094,CH,1
Sarah Vaughan,Wynton Kelly,Directed,5144,CH,1
Sarah Vaughan,Art Blakey,Directed,5145,CH,1
Sarah Vaughan,Herb Jeffries,Directed,5146,CH,1
Sarah Vaughan,Oscar Peterson,Directed,5147,CH,1
Sarah Vaughan,Sahib Shihab,Directed,5148,CH,1
Sarah Vaughan,Timmie Rogers,Directed,5117,CH,1
Sarah Vaughan,Gigi Gryce,Directed,5151,CH,1
Sarah Vaughan,Charles Mingus,Directed,5152,CH,1
Sarah Vaughan,Dinah Washington,Directed,5153,CH,1
Sarah Vaughan,Pearl Bailey,Directed,5156,CH,1
Sarah Vaughan,Barry Ulanov,Directed,5157,CH,1
Sarah Vaughan,Sammy Davis Jr,Directed,5158,CH,1
Sarah Vaughan,Kenny Clarke,Directed,5101,CH,1
Sarah Vaughan,Lennie Tristano,Directed,5092,CH,1
Sarah Vaughan,Tommy Potter,Directed,5085,CH,1
Sarah Vaughan,Charlie Parker,Directed,5097,CH,1
Sarah Vaughan,Al Haig,Directed,5091,CH,1
Sarah Vaughan,Coleman Hawkins,Directed,5125,CH,1
Sarah Vaughan,Percy Heath,Directed,5112,CH,1
Sarah Vaughan,Gus Johnson,Directed,5100,CH,1
Sarah Vaughan,Joe Benjamin,Directed,5102,CH,1
Sarah Vaughan,Benny Powell,Directed,5106,CH,1
Sarah Vaughan,Frank Foster,Directed,5108,CH,1
Sarah Vaughan,Frank Wess,Directed,5110,CH,1
Sarah Vaughan,Joe Newman,Directed,5111,CH,1
Sarah Vaughan,Henry Coker,Directed,5113,CH,1
Sarah Vaughan,Red Rodney,Directed,5086,CH,1
Sarah Vaughan,Symphony Sid,Directed,5087,CH,1
Sarah Vaughan,Bud Powell,Directed,5088,CH,1
Sarah Vaughan,Sonny Stitt,Directed,5089,CH,1
Sarah Vaughan,Kai Winding,Directed,5093,CH,1
Sarah Vaughan,Serge Chaloff,Directed,5095,CH,1
Sarah Vaughan,Max Roach,Directed,5098,CH,1
Sarah Vaughan,Miles Davis,Directed,5099,CH,1
Sarah Vaughan,George Shearing,Directed,5118,CH,1
Sarah Vaughan,John Levy,Directed,7272,LJ,1
Sarah Vaughan,Nat King Cole,Directed,5116,CH,1
Sarah Vaughan,Lucky Millinder,Directed,5133,CH,1
Sarah Vaughan,Al McKibbon,Directed,5129,CH,1
Sarah Vaughan,Bull Moose Jackson,Directed,5137,CH,1
Sarah Vaughan,Stan Kenton,Directed,5138,CH,1
Sarah Vaughan,Charlie Ventura,Directed,5128,CH,1
Sarah Vaughan,Peg Leg Bates,Directed,5115,CH,1
Sarah Vaughan,Clark Terry,Directed,7271,LJ,1
Sarah Vaughan,Buddy Tate,Directed,7262,LJ,1
Sarah Vaughan,Annie Ross,Directed,7275,LJ,1
Sarah Vaughan,Buster Williams,Directed,7277,LJ,1
Sarah Vaughan,Jimmy Scott,Directed,7267,LJ,1
Sarah Vaughan,Red Holloway,Directed,7260,LJ,1
Sarah Vaughan,Abbey Lincoln,Directed,7266,LJ,1
Sarah Vaughan,Toshiko Akiyoshi,Directed,7264,LJ,1
Sarah Vaughan,Harold Ousley,Directed,7263,LJ,1
Sarah Vaughan,Joe Williams,Directed,7265,LJ,1
Sarah Vaughan,Nancy Wilson,Directed,7278,LJ,1
Sarah Vaughan,Vi Redd,Directed,7268,LJ,1
Sarah Vaughan,Phil Woods,Directed,7274,LJ,1
Sarah Vaughan,Gerald Wiggins,Directed,7261,LJ,1
Erroll Garner,Jo Jones,Directed,6039,CH,1
Erroll Garner,Lester Young,Directed,6033,CH,1
Erroll Garner,John Lewis,Directed,6034,CH,1
Erroll Garner,John Collins,Directed,6035,CH,1
Erroll Garner,Jimmy Jones,Directed,6036,CH,1
Erroll Garner,Shadow Wilson,Directed,6037,CH,1
Erroll Garner,Sarah Vaughan,Directed,6038,CH,1
Erroll Garner,Count Basie,Directed,6040,CH,1
Erroll Garner,Dizzy Gillespie,Directed,6060,CH,1
Erroll Garner,Buck Clayton,Directed,6043,CH,1
Erroll Garner,Milt Hinton,Directed,6044,CH,1
Erroll Garner,Billie Holiday,Directed,6045,CH,1
Erroll Garner,Urbie Green,Directed,6046,CH,1
Erroll Garner,Gene Krupa,Directed,6047,CH,1
Erroll Garner,Tony Scott,Directed,6048,CH,1
Erroll Garner,Mel Powell,Directed,6049,CH,1
Erroll Garner,Gerry Mulligan,Directed,6050,CH,1
